Student_ID,Department,Graduation_Year,CGPA,Internship,Placement_Status,Company,Job_Role,Salary_LPA,Location
STU0583,Information Technology,2024,7.72,Yes,Placed,TCS,Software Engineer,5.28,Bangalore
STU0584,Electronics & Communication,2023,8.99,Yes,Placed,Google,Full Stack Developer,32.42,Mumbai
STU0585,Information Technology,2024,8.17,Yes,Placed,Cisco,Data Analyst,19.29,Bangalore
STU0586,Electronics & Communication,2023,7.95,No,Placed,Capgemini,Software Engineer,7.92,Hyderabad
STU0587,Information Technology,2024,7.28,Yes,Placed,Cognizant,Business Analyst,6.61,Bangalore
STU0588,Information Technology,2023,6.81,No,Placed,TCS,Cloud Associate,5.97,Pune
STU0589,Information Technology,2025,7.54,Yes,Placed,Cisco,DevOps Engineer,14.13,Gurgaon
STU0590,Computer Science & Engineering,2024,7.06,No,Unplaced,,,,
STU0591,Computer Science & Engineering,2026,8.38,Yes,Unplaced,,,,
STU0592,Mechanical Engineering,2025,8.56,Yes,Placed,Amazon,Cloud Associate,27.01,Mumbai
STU0593,Information Technology,2025,8.08,Yes,Placed,Microsoft,Data Analyst,20.19,Hyderabad
STU0594,Computer Science & Engineering,2025,7.85,Yes,Placed,Infosys,Full Stack Developer,5.08,Bangalore
STU0595,Civil Engineering,2026,7.64,No,Unplaced,,,,
STU0596,Mechanical Engineering,2025,6.92,No,Unplaced,,,,
STU0597,Computer Science & Engineering,2025,8.69,Yes,Placed,TCS,Full Stack Developer,6.98,Bangalore
STU0598,Mechanical Engineering,2024,8.35,Yes,Placed,TCS,Software Engineer,4.34,Hyderabad
STU0599,Electronics & Communication,2026,7.99,No,Unplaced,,,,
STU0600,Electronics & Communication,2025,6.77,No,Unplaced,,,,
STU0601,Civil Engineering,2026,6.55,Yes,Placed,Deloitte,Software Engineer,8.03,Hyderabad
STU0602,Information Technology,2025,6.78,No,Placed,Accenture,Software Engineer,6.34,Chennai
STU0603,Computer Science & Engineering,2026,7.3,Yes,Placed,Accenture,QA Engineer,5.61,Hyderabad
STU0604,Information Technology,2024,8.7,Yes,Placed,TCS,Cloud Associate,6.31,Hyderabad
STU0605,Computer Science & Engineering,2026,8.01,Yes,Placed,Microsoft,Cloud Associate,26.32,Pune
STU0606,Information Technology,2025,8.11,Yes,Placed,Amazon,Data Analyst,22.28,Noida
STU0607,Electronics & Communication,2026,7.01,Yes,Unplaced,,,,
STU0608,Computer Science & Engineering,2024,7.02,Yes,Placed,Wipro,Data Analyst,4.84,Bangalore
STU0609,Computer Science & Engineering,2026,7.32,No,Unplaced,,,,
STU0610,Electronics & Communication,2026,7.5,Yes,Placed,Cognizant,Full Stack Developer,7.79,Hyderabad
STU0611,Civil Engineering,2026,8.95,No,Placed,Wipro,Full Stack Developer,5.99,Bangalore
STU0612,Computer Science & Engineering,2024,7.77,Yes,Placed,Deloitte,Full Stack Developer,11.0,Bangalore
STU0613,Computer Science & Engineering,2024,8.25,Yes,Placed,Wipro,Business Analyst,6.54,Hyderabad
STU0614,Electronics & Communication,2026,8.28,Yes,Placed,Cisco,Software Engineer,19.69,Pune
STU0615,Electronics & Communication,2024,8.34,Yes,Placed,TCS,Data Analyst,4.87,Bangalore
STU0616,Computer Science & Engineering,2023,7.95,Yes,Placed,IBM,Software Engineer,11.39,Chennai
STU0617,Information Technology,2023,8.79,Yes,Placed,TCS,Data Analyst,6.16,Chennai
STU0618,Electronics & Communication,2023,8.12,Yes,Placed,IBM,Software Engineer,8.36,Pune
STU0619,Computer Science & Engineering,2023,9.03,Yes,Placed,Google,Data Analyst,34.42,Chennai
STU0620,Electronics & Communication,2025,8.04,Yes,Placed,Amazon,Software Engineer,29.12,Pune
STU0621,Computer Science & Engineering,2025,7.36,Yes,Placed,TCS,Full Stack Developer,6.58,Bangalore
STU0622,Computer Science & Engineering,2023,8.87,Yes,Placed,Microsoft,Software Engineer,29.61,Pune
STU0623,Computer Science & Engineering,2024,7.48,No,Placed,Deloitte,Data Analyst,10.88,Hyderabad
STU0624,Civil Engineering,2024,8.59,Yes,Placed,Amazon,Systems Engineer,27.05,Bangalore
STU0625,Computer Science & Engineering,2026,7.59,Yes,Placed,Wipro,Software Engineer,6.55,Hyderabad
STU0626,Civil Engineering,2025,7.49,Yes,Placed,Deloitte,Systems Engineer,7.77,Bangalore
STU0627,Mechanical Engineering,2023,8.22,Yes,Placed,TCS,Software Engineer,4.37,Hyderabad
STU0628,Electronics & Communication,2026,7.27,Yes,Placed,JP Morgan,Software Engineer,21.08,Pune
STU0629,Information Technology,2025,9.15,Yes,Placed,Microsoft,Business Analyst,24.13,Pune
STU0630,Computer Science & Engineering,2026,7.98,Yes,Placed,Capgemini,Software Engineer,6.45,Mumbai
STU0631,Information Technology,2026,8.78,Yes,Placed,Infosys,Software Engineer,4.56,Noida
STU0632,Mechanical Engineering,2025,6.0,No,Placed,JP Morgan,Software Engineer,23.67,Hyderabad
STU0633,Computer Science & Engineering,2026,7.58,Yes,Placed,Deloitte,Cloud Associate,10.82,Pune
STU0634,Electronics & Communication,2023,7.53,No,Unplaced,,,,
STU0635,Electronics & Communication,2023,6.7,No,Unplaced,,,,
STU0636,Information Technology,2024,6.0,No,Unplaced,,,,
STU0637,Information Technology,2026,7.66,Yes,Placed,IBM,Software Engineer,7.74,Hyderabad
STU0638,Information Technology,2024,9.12,Yes,Unplaced,,,,
STU0639,Mechanical Engineering,2023,7.7,No,Placed,TCS,QA Engineer,4.07,Noida
STU0640,Computer Science & Engineering,2024,8.12,Yes,Placed,Infosys,Data Analyst,4.72,Hyderabad
STU0641,Computer Science & Engineering,2023,8.57,Yes,Placed,Capgemini,Data Analyst,5.0,Hyderabad
STU0642,Computer Science & Engineering,2024,8.0,Yes,Placed,Capgemini,Full Stack Developer,7.11,Hyderabad
STU0643,Computer Science & Engineering,2026,8.04,Yes,Placed,Accenture,QA Engineer,5.27,Bangalore
STU0644,Information Technology,2025,6.93,No,Placed,Deloitte,Software Engineer,7.7,Hyderabad
STU0645,Information Technology,2025,8.43,Yes,Unplaced,,,,
STU0646,Electronics & Communication,2023,8.61,Yes,Placed,Deloitte,Systems Engineer,8.4,Chennai
STU0647,Information Technology,2025,6.57,No,Unplaced,,,,
STU0648,Computer Science & Engineering,2024,8.12,Yes,Placed,Amazon,Software Engineer,21.51,Pune
STU0649,Mechanical Engineering,2024,6.56,Yes,Placed,Wipro,Full Stack Developer,4.63,Pune
STU0650,Civil Engineering,2023,8.78,Yes,Placed,TCS,Software Engineer,5.66,Bangalore
STU0651,Computer Science & Engineering,2025,6.77,Yes,Placed,TCS,Software Engineer,5.12,Hyderabad
STU0652,Mechanical Engineering,2023,8.88,Yes,Placed,Google,Full Stack Developer,26.13,Pune
STU0653,Information Technology,2026,7.72,Yes,Placed,Capgemini,Business Analyst,8.38,Bangalore
STU0654,Electronics & Communication,2023,8.31,Yes,Placed,Wipro,Cloud Associate,4.74,Hyderabad
STU0655,Computer Science & Engineering,2024,8.84,Yes,Placed,Microsoft,Business Analyst,23.06,Hyderabad
STU0656,Information Technology,2023,7.32,Yes,Placed,Wipro,Data Analyst,5.6,Hyderabad
STU0657,Information Technology,2025,7.82,Yes,Placed,Google,Data Analyst,32.95,Pune
STU0658,Computer Science & Engineering,2023,8.04,Yes,Placed,Infosys,QA Engineer,5.41,Pune
STU0659,Civil Engineering,2025,7.73,Yes,Unplaced,,,,
STU0660,Mechanical Engineering,2025,6.0,Yes,Unplaced,,,,
STU0661,Computer Science & Engineering,2025,8.0,Yes,Placed,TCS,Full Stack Developer,6.38,Bangalore
STU0662,Information Technology,2026,8.45,Yes,Placed,Cognizant,Cloud Associate,6.25,Hyderabad
STU0663,Electronics & Communication,2024,8.04,Yes,Unplaced,,,,
STU0664,Information Technology,2026,6.81,No,Placed,TCS,Systems Engineer,5.14,Bangalore
STU0665,Computer Science & Engineering,2025,6.13,Yes,Placed,Capgemini,Software Engineer,7.03,Bangalore
STU0666,Computer Science & Engineering,2024,8.39,Yes,Placed,Amazon,Systems Engineer,22.91,Hyderabad
STU0667,Information Technology,2023,9.49,Yes,Placed,TCS,Systems Engineer,5.81,Hyderabad
STU0668,Computer Science & Engineering,2026,7.38,Yes,Placed,IBM,Full Stack Developer,11.34,Hyderabad
STU0669,Electronics & Communication,2026,6.92,No,Placed,Capgemini,Full Stack Developer,7.94,Bangalore
STU0670,Information Technology,2025,9.19,Yes,Placed,Microsoft,Data Analyst,22.74,Bangalore
STU0671,Electronics & Communication,2026,8.59,Yes,Placed,Cisco,Full Stack Developer,20.13,Hyderabad
STU0672,Computer Science & Engineering,2023,7.38,Yes,Placed,Cognizant,Full Stack Developer,7.5,Bangalore
STU0673,Electronics & Communication,2024,7.51,No,Unplaced,,,,
STU0674,Information Technology,2024,7.93,Yes,Placed,Cisco,Software Engineer,19.93,Pune
STU0675,Information Technology,2023,7.45,Yes,Placed,Capgemini,Cloud Associate,7.17,Gurgaon
STU0676,Computer Science & Engineering,2023,6.1,No,Unplaced,,,,
STU0677,Mechanical Engineering,2023,8.05,Yes,Placed,IBM,Business Analyst,10.88,Bangalore
STU0678,Information Technology,2026,7.87,Yes,Placed,Oracle,Full Stack Developer,15.16,Bangalore
STU0679,Computer Science & Engineering,2024,7.51,Yes,Placed,TCS,Software Engineer,4.2,Bangalore
STU0680,Electronics & Communication,2026,8.62,No,Placed,Infosys,Full Stack Developer,4.78,Pune
STU0681,Computer Science & Engineering,2026,6.95,No,Placed,Amazon,Full Stack Developer,30.81,Hyderabad
STU0682,Computer Science & Engineering,2025,6.0,No,Placed,Cognizant,Data Analyst,7.15,Bangalore
STU0683,Computer Science & Engineering,2024,7.46,Yes,Placed,Infosys,Software Engineer,6.86,Chennai
STU0684,Computer Science & Engineering,2025,7.36,Yes,Placed,Oracle,QA Engineer,19.91,Pune
STU0685,Information Technology,2023,7.64,Yes,Placed,Deloitte,Software Engineer,8.42,Hyderabad
STU0686,Information Technology,2024,7.62,Yes,Placed,Deloitte,Software Engineer,8.62,Hyderabad
STU0687,Mechanical Engineering,2025,8.61,Yes,Placed,Accenture,Software Engineer,6.73,Noida
STU0688,Information Technology,2023,7.61,No,Placed,Wipro,Software Engineer,5.86,Hyderabad
STU0689,Information Technology,2025,8.26,Yes,Placed,IBM,Full Stack Developer,10.52,Hyderabad
STU0690,Information Technology,2025,8.05,Yes,Placed,Microsoft,Full Stack Developer,29.22,Hyderabad
STU0691,Electronics & Communication,2025,7.07,No,Placed,Microsoft,Full Stack Developer,23.85,Bangalore
STU0692,Electronics & Communication,2025,8.94,Yes,Placed,Accenture,Data Analyst,6.02,Noida
STU0693,Computer Science & Engineering,2023,7.65,Yes,Placed,IBM,Full Stack Developer,7.41,Pune
STU0694,Information Technology,2025,7.04,No,Unplaced,,,,
STU0695,Electronics & Communication,2026,7.59,No,Unplaced,,,,
STU0696,Computer Science & Engineering,2026,8.24,Yes,Placed,Accenture,Cloud Associate,7.1,Pune
STU0697,Computer Science & Engineering,2023,6.85,Yes,Placed,Microsoft,QA Engineer,21.83,Bangalore
STU0698,Electronics & Communication,2025,7.94,No,Placed,Infosys,Software Engineer,5.63,Bangalore
STU0699,Information Technology,2026,8.52,No,Placed,Capgemini,Software Engineer,4.95,Chennai
STU0700,Civil Engineering,2026,7.89,No,Placed,TCS,Full Stack Developer,5.29,Gurgaon
STU0701,Electronics & Communication,2024,8.6,Yes,Placed,Accenture,Business Analyst,7.9,Bangalore
STU0702,Computer Science & Engineering,2025,8.13,Yes,Placed,Accenture,Full Stack Developer,6.9,Bangalore
STU0703,Electronics & Communication,2026,9.21,Yes,Placed,Google,Systems Engineer,27.56,Noida
STU0704,Information Technology,2025,7.59,Yes,Placed,Wipro,Business Analyst,4.46,Mumbai
STU0705,Mechanical Engineering,2026,6.8,Yes,Placed,JP Morgan,Systems Engineer,14.29,Bangalore
STU0706,Electronics & Communication,2025,7.97,No,Unplaced,,,,
STU0707,Electronics & Communication,2025,8.07,Yes,Placed,TCS,Cloud Associate,6.15,Hyderabad
STU0708,Mechanical Engineering,2024,7.12,Yes,Placed,Cognizant,Cloud Associate,7.78,Bangalore
STU0709,Civil Engineering,2025,8.15,Yes,Placed,TCS,QA Engineer,6.04,Hyderabad
STU0710,Computer Science & Engineering,2023,7.85,No,Placed,Capgemini,Software Engineer,5.9,Pune
STU0711,Computer Science & Engineering,2025,8.27,Yes,Unplaced,,,,
STU0712,Civil Engineering,2025,6.59,No,Unplaced,,,,
STU0713,Electronics & Communication,2024,8.61,No,Placed,Cognizant,Cloud Associate,7.34,Bangalore
STU0714,Electronics & Communication,2024,7.76,No,Unplaced,,,,
STU0715,Information Technology,2024,6.72,No,Placed,Wipro,Cloud Associate,5.05,Bangalore
STU0716,Computer Science & Engineering,2024,6.0,No,Unplaced,,,,
STU0717,Information Technology,2023,8.7,Yes,Placed,Cognizant,Software Engineer,7.07,Pune
STU0718,Electronics & Communication,2026,8.85,Yes,Placed,Cisco,Software Engineer,15.44,Mumbai
STU0719,Information Technology,2023,7.74,Yes,Placed,Accenture,Cloud Associate,5.69,Chennai
STU0720,Mechanical Engineering,2025,7.22,Yes,Placed,Cisco,Full Stack Developer,14.66,Pune
STU0721,Information Technology,2026,6.55,Yes,Placed,JP Morgan,Software Engineer,21.03,Bangalore
STU0722,Mechanical Engineering,2026,8.02,Yes,Placed,Capgemini,Data Analyst,7.7,Bangalore
STU0723,Electronics & Communication,2026,8.86,No,Unplaced,,,,
STU0724,Electronics & Communication,2023,8.85,Yes,Placed,Accenture,Software Engineer,5.35,Chennai
STU0725,Computer Science & Engineering,2026,8.95,Yes,Placed,IBM,Data Analyst,8.11,Bangalore
STU0726,Electronics & Communication,2025,9.9,Yes,Placed,Google,Software Engineer,33.13,Bangalore
STU0727,Information Technology,2023,7.61,Yes,Placed,Google,Full Stack Developer,25.3,Pune
STU0728,Electronics & Communication,2024,7.62,No,Unplaced,,,,
STU0729,Electronics & Communication,2026,7.15,Yes,Placed,Accenture,Software Engineer,5.31,Bangalore
STU0730,Computer Science & Engineering,2023,7.31,No,Unplaced,,,,
STU0731,Computer Science & Engineering,2023,8.45,No,Unplaced,,,,
STU0732,Information Technology,2026,7.77,Yes,Placed,Cognizant,Data Analyst,7.53,Pune
STU0733,Computer Science & Engineering,2025,8.5,Yes,Placed,Capgemini,Software Engineer,6.56,Bangalore
STU0734,Computer Science & Engineering,2025,9.25,Yes,Placed,JP Morgan,Full Stack Developer,18.18,Hyderabad
STU0735,Computer Science & Engineering,2024,9.49,Yes,Placed,Google,Data Analyst,32.99,Bangalore
STU0736,Information Technology,2023,7.22,Yes,Unplaced,,,,
STU0737,Information Technology,2025,6.84,No,Unplaced,,,,
STU0738,Computer Science & Engineering,2023,7.98,No,Placed,TCS,Full Stack Developer,5.6,Mumbai
STU0739,Electronics & Communication,2026,7.05,Yes,Placed,Capgemini,Systems Engineer,6.7,Hyderabad
STU0740,Civil Engineering,2024,6.29,No,Unplaced,,,,
STU0741,Computer Science & Engineering,2024,8.17,Yes,Placed,JP Morgan,Business Analyst,19.16,Noida
STU0742,Computer Science & Engineering,2023,9.2,Yes,Placed,Microsoft,Software Engineer,24.02,Hyderabad
STU0743,Information Technology,2026,9.3,Yes,Placed,Microsoft,Software Engineer,25.36,Mumbai
STU0744,Computer Science & Engineering,2025,7.91,Yes,Placed,Infosys,Full Stack Developer,4.9,Bangalore
STU0745,Civil Engineering,2026,8.28,Yes,Placed,Cognizant,Data Analyst,7.59,Noida
STU0746,Computer Science & Engineering,2023,7.8,Yes,Placed,Cognizant,Cloud Associate,5.33,Bangalore
STU0747,Information Technology,2024,8.63,Yes,Placed,Infosys,Software Engineer,4.85,Pune
STU0748,Information Technology,2026,8.3,Yes,Placed,Deloitte,Data Analyst,11.35,Bangalore
STU0749,Computer Science & Engineering,2026,8.66,Yes,Placed,Wipro,DevOps Engineer,6.3,Bangalore
STU0750,Information Technology,2025,7.46,Yes,Placed,TCS,Full Stack Developer,5.25,Bangalore
STU0751,Electronics & Communication,2024,7.7,No,Placed,Infosys,Full Stack Developer,5.97,Bangalore
STU0752,Information Technology,2026,8.52,Yes,Placed,Accenture,Software Engineer,7.42,Bangalore
STU0753,Mechanical Engineering,2023,7.83,Yes,Placed,TCS,Systems Engineer,4.3,Pune
STU0754,Information Technology,2023,7.42,Yes,Placed,IBM,Business Analyst,10.68,Hyderabad
STU0755,Electronics & Communication,2023,6.95,No,Unplaced,,,,
STU0756,Information Technology,2025,8.23,Yes,Placed,Accenture,Full Stack Developer,7.96,Pune
STU0757,Computer Science & Engineering,2025,6.75,Yes,Placed,Deloitte,Cloud Associate,8.48,Gurgaon
STU0758,Information Technology,2025,8.83,Yes,Placed,Deloitte,Software Engineer,7.71,Bangalore
STU0759,Computer Science & Engineering,2026,7.45,No,Placed,Amazon,Data Analyst,23.19,Hyderabad
STU0760,Electronics & Communication,2024,7.35,No,Placed,Microsoft,QA Engineer,28.16,Bangalore
STU0761,Civil Engineering,2025,9.31,Yes,Unplaced,,,,
STU0762,Electronics & Communication,2025,7.65,No,Placed,Infosys,QA Engineer,6.24,Chennai
STU0763,Electronics & Communication,2024,8.43,Yes,Placed,Deloitte,Systems Engineer,10.06,Bangalore
STU0764,Computer Science & Engineering,2023,8.63,Yes,Placed,Google,Systems Engineer,25.19,Mumbai
STU0765,Electronics & Communication,2026,7.19,Yes,Placed,Cognizant,Systems Engineer,5.44,Hyderabad
STU0766,Information Technology,2026,7.35,No,Placed,Deloitte,Business Analyst,10.92,Chennai
STU0767,Computer Science & Engineering,2023,7.42,Yes,Placed,Cisco,Full Stack Developer,21.09,Bangalore
STU0768,Information Technology,2023,6.73,No,Placed,IBM,Business Analyst,8.62,Chennai
STU0769,Civil Engineering,2024,8.52,Yes,Placed,Oracle,Software Engineer,12.68,Bangalore
STU0770,Information Technology,2025,7.66,Yes,Placed,Infosys,Software Engineer,7.13,Hyderabad
STU0771,Electronics & Communication,2026,9.37,Yes,Placed,Cisco,Software Engineer,20.52,Hyderabad
STU0772,Computer Science & Engineering,2026,6.06,Yes,Placed,TCS,Full Stack Developer,6.08,Chennai
STU0773,Information Technology,2025,6.89,Yes,Placed,Cognizant,QA Engineer,6.34,Chennai
STU0774,Information Technology,2023,7.61,No,Placed,TCS,Software Engineer,4.4,Gurgaon
STU0775,Information Technology,2026,6.0,Yes,Placed,Deloitte,Cloud Associate,11.83,Hyderabad
STU0776,Computer Science & Engineering,2023,7.22,Yes,Placed,TCS,Software Engineer,4.24,Hyderabad
STU0777,Electronics & Communication,2024,8.51,No,Placed,Cognizant,Data Analyst,6.05,Bangalore
STU0778,Mechanical Engineering,2023,8.65,Yes,Placed,Capgemini,Business Analyst,7.32,Hyderabad
STU0779,Information Technology,2025,7.41,No,Placed,JP Morgan,Software Engineer,15.25,Pune
STU0780,Mechanical Engineering,2026,8.08,Yes,Placed,Accenture,Full Stack Developer,6.62,Bangalore
STU0781,Computer Science & Engineering,2023,6.89,Yes,Placed,Cisco,Software Engineer,15.7,Gurgaon
STU0782,Electronics & Communication,2023,8.97,Yes,Placed,Microsoft,Systems Engineer,23.15,Bangalore
STU0783,Information Technology,2024,7.23,Yes,Placed,IBM,Data Analyst,9.27,Chennai
STU0784,Information Technology,2026,8.36,Yes,Placed,Google,Systems Engineer,30.14,Bangalore
STU0785,Computer Science & Engineering,2026,6.48,No,Unplaced,,,,
STU0786,Electronics & Communication,2024,7.71,Yes,Unplaced,,,,
STU0787,Computer Science & Engineering,2025,8.29,Yes,Placed,Deloitte,Data Analyst,11.42,Noida
STU0788,Computer Science & Engineering,2024,8.07,No,Placed,Infosys,Software Engineer,5.59,Bangalore
STU0789,Civil Engineering,2026,7.93,No,Unplaced,,,,
STU0790,Computer Science & Engineering,2026,6.93,Yes,Placed,Wipro,Full Stack Developer,6.07,Bangalore
STU0791,Computer Science & Engineering,2026,7.36,Yes,Placed,Wipro,Software Engineer,4.66,Hyderabad
STU0792,Computer Science & Engineering,2026,6.77,No,Placed,TCS,QA Engineer,5.61,Bangalore
STU0793,Electronics & Communication,2023,7.5,No,Placed,Cognizant,Software Engineer,6.17,Bangalore
STU0794,Electronics & Communication,2024,8.5,Yes,Placed,Capgemini,DevOps Engineer,7.72,Bangalore
STU0795,Information Technology,2024,8.06,Yes,Placed,TCS,Software Engineer,5.26,Gurgaon
STU0796,Mechanical Engineering,2024,8.27,No,Placed,Deloitte,Full Stack Developer,11.74,Hyderabad
STU0797,Information Technology,2026,6.42,Yes,Placed,Accenture,Full Stack Developer,7.47,Mumbai
STU0798,Computer Science & Engineering,2024,7.17,Yes,Placed,Accenture,Cloud Associate,6.05,Mumbai
STU0799,Electronics & Communication,2025,9.22,Yes,Placed,Infosys,Software Engineer,5.13,Pune
STU0800,Computer Science & Engineering,2026,8.17,Yes,Placed,TCS,Full Stack Developer,5.23,Hyderabad
