Student_ID,Department,Graduation_Year,CGPA,Internship,Placement_Status,Company,Job_Role,Salary_LPA,Location
STU0636,Information Technology,2024,6.0,No,Unplaced,,,,
STU0223,CSE,2023,7.99,Yes,Placed,Capgemini,Data Analyst,8.04,Pune
STU0181,Computer Science,2025,7.46,No,Placed,Capgemini,Full Stack Developer,8.18,Hyderabad
STU0374,Information Technology,2026,7.33,Yes,Placed,Infosys,Cloud Associate,5.25,Pune
STU0222,CSE,2023,8.29,Yes,Placed,Accenture,DevOps Engineer,8.27,Hyderabad
STU0793,ECE,2023,7.5,No,Placed,Cognizant,Software Engineer,6.17,Bangalore
STU0525,IT,2025,8.14,Yes,Placed,Deloitte,Software Engineer,8.23,Hyderabad
STU0531,CSE,2025,7.34,Yes,Placed,TCS,Software Engineer,6.73,Bangalore
STU0692,ECE,2025,8.94,Yes,Placed,Accenture,Data Analyst,6.02,Noida
STU0702,CSE,2025,8.13,Yes,Placed,Accenture,Full Stack Developer,6.9,Bangalore
STU0031,Civil Engineering,2024,7.31,No,Unplaced,,,,
STU0621,Computer Science,2025,7.36,Yes,Placed,TCS,Full Stack Developer,6.58,Bangalore
STU0719,Information Technology,2023,7.74,Yes,Placed,Accenture,Cloud Associate,5.69,Chennai
STU0125,ECE,2023,6.61,Yes,Placed,Accenture,Cloud Associate,8.32,Mumbai
STU0261,Info Tech,2025,7.64,No,Placed,IBM,Software Engineer,7.36,Bangalore
STU0535,Info Tech,2026,7.48,Yes,Placed,Wipro,Full Stack Developer,4.32,Bangalore
STU0731,Computer Science,2023,8.45,No,Unplaced,,,,
STU0006,Computer Science & Engineering,2023,8.59,Yes,Placed,IBM,Full Stack Developer,8.59,Chennai
STU0560,Information Technology,2024,7.54,No,Placed,Capgemini,Business Analyst,5.25,Gurgaon
STU0769,Civil,2024,8.52,Yes,Placed,Oracle,Software Engineer,12.68,Bangalore
STU0629,Info Tech,2025,9.15,Yes,Placed,Microsoft,Business Analyst,24.13,Pune
STU0496,Computer Science & Engineering,2025,8.23,Yes,Placed,Accenture,Full Stack Developer,5.71,Hyderabad
STU0356,CSE,2023,7.32,Yes,Placed,Infosys,Cloud Associate,5.7,Hyderabad
STU0352,Info Tech,2026,8.9,Yes,Placed,Google,QA Engineer,29.51,Hyderabad
STU0121,CS,2024,8.48,Yes,Placed,Amazon,Software Engineer,19.57,Chennai
STU0033,Mechanical,2023,8.72,Yes,Placed,Google,Full Stack Developer,30.64,Bangalore
STU0622,CSE,2023,8.87,Yes,Placed,Microsoft,Software Engineer,29.61,Pune
STU0710,Computer Science & Engineering,2023,7.85,No,Placed,Capgemini,Software Engineer,5.9,Pune
STU0581,Mech,2023,7.98,No,Unplaced,,,,
STU0183,Electronics,2025,7.62,Yes,Placed,Cognizant,Systems Engineer,6.21,Hyderabad
STU0011,Mechanical,2025,7.94,Yes,Placed,Cognizant,DevOps Engineer,7.02,Chennai
STU0306,Mechanical Engineering,2024,7.84,No,Placed,Cognizant,Full Stack Developer,5.77,Bangalore
STU0680,Electronics & Communication,2026,8.62,No,Placed,Infosys,Full Stack Developer,4.78,Pune
STU0165,Electronics,2026,7.45,No,Placed,TCS,Full Stack Developer,6.97,Pune
STU0462,Mechanical,2024,6.46,No,Unplaced,,,,
STU0697,CS,2023,6.85,Yes,Placed,Microsoft,QA Engineer,21.83,Bangalore
STU0322,Mech,2026,6.62,Yes,Placed,Wipro,Data Analyst,6.51,Hyderabad
STU0385,CS,2026,8.13,Yes,Placed,Deloitte,QA Engineer,11.29,Chennai
STU0430,Mechanical Engineering,2023,8.64,Yes,Placed,Cognizant,Data Analyst,6.06,Bangalore
STU0216,Mech,2024,7.76,No,Unplaced,,,,
STU0079,Electronics,2024,7.08,No,Unplaced,,,,
STU0641,CSE,2023,8.57,Yes,Placed,Capgemini,Data Analyst,5.0,Hyderabad
STU0499,Mechanical Engineering,2024,7.3,No,Unplaced,,,,
STU0076,Mech,2023,8.64,Yes,Placed,Amazon,Systems Engineer,29.36,Pune
STU0424,Electronics,2026,8.14,No,Placed,Cognizant,QA Engineer,6.63,Pune
STU0023,Info Tech,2026,8.18,Yes,Placed,IBM,Full Stack Developer,11.34,Bangalore
STU0503,Mech,2024,8.05,Yes,Unplaced,,,,
STU0104,IT,2024,7.73,Yes,Placed,Capgemini,Software Engineer,7.78,Gurgaon
STU0761,Civil Engg,2025,9.31,Yes,Unplaced,,,,
STU0213,ECE,2024,8.03,Yes,Placed,JP Morgan,Full Stack Developer,18.5,Chennai
STU0371,Civil,2023,6.76,Yes,Placed,Wipro,Full Stack Developer,6.52,Bangalore
STU0507,Information Technology,2024,7.56,Yes,Placed,Wipro,Cloud Associate,4.57,Pune
STU0080,Computer Science,2025,6.95,Yes,Placed,Cognizant,Software Engineer,4.82,Pune
STU0727,IT,2023,7.61,Yes,Placed,Google,Full Stack Developer,25.3,Pune
STU0185,CS,2025,8.29,Yes,Placed,Accenture,Systems Engineer,8.74,Pune
STU0269,Computer Science & Engineering,2025,6.0,Yes,Unplaced,,,,
STU0290,Civil Engg,2025,7.58,No,Placed,IBM,Software Engineer,10.97,Bangalore
STU0146,IT,2025,8.59,Yes,Placed,Wipro,Software Engineer,6.49,Mumbai
STU0110,Information Technology,2024,6.74,Yes,Placed,Capgemini,Full Stack Developer,7.21,Hyderabad
STU0126,CS,2026,7.15,Yes,Placed,Deloitte,Systems Engineer,7.69,Hyderabad
STU0611,Civil Engg,2026,8.95,No,Placed,Wipro,Full Stack Developer,5.99,Bangalore
STU0471,Mech,2023,8.68,Yes,Placed,Wipro,Business Analyst,5.26,Pune
STU0114,Electronics & Communication,2026,8.46,Yes,Placed,Accenture,Software Engineer,7.03,Bangalore
STU0106,Info Tech,2023,8.68,Yes,Placed,IBM,Software Engineer,10.6,Chennai
STU0594,Computer Science & Engineering,2025,7.85,Yes,Placed,Infosys,Full Stack Developer,5.08,Bangalore
STU0654,Electronics & Communication,2023,8.31,Yes,Placed,Wipro,Cloud Associate,4.74,Hyderabad
STU0024,Computer Science & Engineering,2026,7.84,No,Placed,Accenture,Systems Engineer,7.22,Bangalore
STU0734,Computer Science & Engineering,2025,9.25,Yes,Placed,JP Morgan,Full Stack Developer,18.18,Hyderabad
STU0148,Computer Science & Engineering,2026,9.64,Yes,Placed,Cognizant,Full Stack Developer,5.55,Chennai
STU0085,Mechanical,2023,6.64,No,Unplaced,,,,
STU0282,Electronics,2025,8.44,Yes,Placed,Accenture,Systems Engineer,6.9,Hyderabad
STU0756,IT,2025,8.23,Yes,Placed,Accenture,Full Stack Developer,7.96,Pune
STU0676,Computer Science & Engineering,2023,6.1,No,Unplaced,,,,
STU0733,Computer Science,2025,8.5,Yes,Placed,Capgemini,Software Engineer,6.56,Bangalore
STU0388,CSE,2024,9.0,Yes,Placed,Amazon,Cloud Associate,26.34,Pune
STU0252,Info Tech,2026,7.53,No,Placed,Accenture,Cloud Associate,8.22,Gurgaon
STU0549,Electronics & Communication,2023,8.06,Yes,Placed,Infosys,Cloud Associate,6.89,Bangalore
STU0199,Electronics,2025,9.3,Yes,Placed,Deloitte,Software Engineer,11.99,Chennai
STU0305,Computer Science,2024,7.84,Yes,Placed,Wipro,Full Stack Developer,6.16,Bangalore
STU0228,Computer Science & Engineering,2026,7.14,Yes,Placed,Cognizant,QA Engineer,7.84,Bangalore
STU0669,Electronics & Communication,2026,6.92,No,Placed,Capgemini,Full Stack Developer,7.94,Bangalore
STU0246,Mechanical,2026,9.35,Yes,Placed,Google,Systems Engineer,29.62,Bangalore
STU0192,Electronics & Communication,2024,8.78,Yes,Placed,Cognizant,Full Stack Developer,7.84,Chennai
STU0367,Computer Science,2024,8.6,Yes,Placed,Cognizant,Full Stack Developer,5.78,Hyderabad
STU0737,Information Technology,2025,6.84,No,Unplaced,,,,
STU0650,Civil Engineering,2023,8.78,Yes,Placed,TCS,Software Engineer,5.66,Bangalore
STU0465,Info Tech,2026,7.17,Yes,Placed,Accenture,Full Stack Developer,7.39,Chennai
STU0134,Mech,2024,9.7,Yes,Placed,Wipro,Software Engineer,5.07,Bangalore
STU0026,ECE,2026,7.63,Yes,Placed,Infosys,Data Analyst,6.72,Hyderabad
STU0392,CS,2024,8.21,Yes,Placed,Wipro,QA Engineer,5.55,Hyderabad
STU0765,ECE,2026,7.19,Yes,Placed,Cognizant,Systems Engineer,5.44,Hyderabad
STU0081,Electronics & Communication,2026,7.18,Yes,Unplaced,,,,
STU0557,IT,2026,7.23,Yes,Unplaced,,,,
STU0633,Computer Science,2026,7.58,Yes,Placed,Deloitte,Cloud Associate,10.82,Pune
STU0029,Mech,2026,8.5,Yes,Placed,TCS,Cloud Associate,6.01,Bangalore
STU0157,Computer Science,2025,6.66,Yes,Unplaced,,,,
STU0608,CSE,2024,7.02,Yes,Placed,Wipro,Data Analyst,4.84,Bangalore
STU0644,Information Technology,2025,6.93,No,Placed,Deloitte,Software Engineer,7.7,Hyderabad
STU0012,CSE,2025,7.08,Yes,Placed,Wipro,Data Analyst,6.54,Bangalore
STU0744,Computer Science,2025,7.91,Yes,Placed,Infosys,Full Stack Developer,4.9,Bangalore
STU0774,Information Technology,2023,7.61,No,Placed,TCS,Software Engineer,4.4,Gurgaon
STU0741,CS,2024,8.17,Yes,Placed,JP Morgan,Business Analyst,19.16,Noida
STU0096,Info Tech,2025,7.91,Yes,Placed,IBM,Full Stack Developer,11.68,Gurgaon
STU0209,Electronics & Communication,2024,7.58,Yes,Placed,Deloitte,Data Analyst,10.62,Hyderabad
STU0331,Mechanical Engineering,2026,8.79,Yes,Placed,Deloitte,Systems Engineer,10.11,Hyderabad
STU0745,Civil Engineering,2026,8.28,Yes,Placed,Cognizant,Data Analyst,7.59,Noida
STU0567,ECE,2023,8.35,Yes,Placed,Oracle,Cloud Associate,15.63,Bangalore
STU0267,Civil Engineering,2023,7.98,Yes,Placed,Capgemini,Data Analyst,5.35,Bangalore
STU0643,Computer Science & Engineering,2026,8.04,Yes,Placed,Accenture,QA Engineer,5.27,Bangalore
STU0402,Computer Science,2024,6.0,No,Placed,Capgemini,Software Engineer,7.35,Hyderabad
STU0591,CSE,2026,8.38,Yes,Unplaced,,,,
STU0647,Info Tech,2025,6.57,No,Unplaced,,,,
STU0122,CSE,2024,6.7,Yes,Placed,Capgemini,Software Engineer,6.49,Gurgaon
STU0517,Computer Science,2025,8.2,Yes,Placed,Wipro,Cloud Associate,5.54,Bangalore
STU0130,ECE,2026,8.48,Yes,Placed,Capgemini,Systems Engineer,7.31,Bangalore
STU0728,Electronics,2024,7.62,No,Unplaced,,,,
STU0102,Electronics & Communication,2023,7.99,Yes,Placed,TCS,QA Engineer,4.82,Bangalore
STU0237,CS,2024,7.37,No,Unplaced,,,,
STU0448,Info Tech,2025,7.57,Yes,Placed,Deloitte,Data Analyst,10.18,Chennai
STU0163,IT,2023,7.59,Yes,Placed,TCS,Software Engineer,5.34,Bangalore
STU0530,CSE,2025,8.15,Yes,Placed,Infosys,DevOps Engineer,5.13,Hyderabad
STU0636,Information Technology,2024,6.0,No,Unplaced,,,,
STU0413,Electronics & Communication,2023,7.79,Yes,Unplaced,,,,
STU0178,Computer Science,2026,6.32,No,Unplaced,,,,
STU0746,CS,2023,7.8,Yes,Placed,Cognizant,Cloud Associate,5.33,Bangalore
STU0400,Mech,2024,8.3,Yes,Placed,Wipro,QA Engineer,4.84,Noida
STU0652,Mechanical,2023,8.88,Yes,Placed,Google,Full Stack Developer,26.13,Pune
STU0132,Info Tech,2024,7.21,Yes,Placed,Deloitte,Systems Engineer,9.83,Bangalore
STU0440,CSE,2024,8.87,Yes,Placed,Accenture,Data Analyst,8.57,Bangalore
STU0592,Mechanical,2025,8.56,Yes,Placed,Amazon,Cloud Associate,27.01,Mumbai
STU0053,Electronics & Communication,2023,8.08,Yes,Placed,Wipro,Cloud Associate,5.48,Bangalore
STU0403,CS,2024,8.22,Yes,Placed,Infosys,Data Analyst,6.21,Bangalore
STU0660,Mech,2025,6.0,Yes,Unplaced,,,,
STU0092,Electronics & Communication,2024,7.8,No,Placed,Deloitte,Data Analyst,8.07,Hyderabad
STU0198,Information Technology,2026,7.04,Yes,Placed,Accenture,Full Stack Developer,7.78,Bangalore
STU0401,IT,2024,7.49,Yes,Unplaced,,,,
STU0570,Electronics,2025,8.27,Yes,Placed,Microsoft,Software Engineer,23.33,Gurgaon
STU0779,IT,2025,7.41,No,Placed,JP Morgan,Software Engineer,15.25,Pune
STU0441,Mech,2024,7.73,Yes,Placed,IBM,DevOps Engineer,8.44,Bangalore
STU0586,Electronics & Communication,2023,7.95,No,Placed,Capgemini,Software Engineer,7.92,Hyderabad
STU0175,Information Technology,2026,9.03,Yes,Placed,Microsoft,Full Stack Developer,27.54,Chennai
STU0344,ECE,2026,8.29,Yes,Placed,Accenture,Full Stack Developer,6.89,Bangalore
STU0326,Computer Science & Engineering,2024,7.62,Yes,Placed,Accenture,Software Engineer,7.8,Noida
STU0615,Electronics & Communication,2024,8.34,Yes,Placed,TCS,Data Analyst,4.87,Bangalore
STU0760,Electronics & Communication,2024,7.35,No,Placed,Microsoft,QA Engineer,28.16,Bangalore
STU0532,Civil,2023,8.09,No,Placed,TCS,Business Analyst,4.27,Noida
STU0789,Civil,2026,7.93,No,Unplaced,,,,
STU0158,Computer Science & Engineering,2025,7.62,No,Placed,Oracle,Full Stack Developer,19.03,Bangalore
STU0027,Civil Engineering,2025,7.99,Yes,Placed,Microsoft,Systems Engineer,23.65,Mumbai
STU0016,CSE,2025,8.81,Yes,Placed,TCS,Cloud Associate,4.28,Hyderabad
STU0391,Computer Science & Engineering,2025,7.56,No,Placed,TCS,Cloud Associate,4.88,Bangalore
STU0781,Computer Science,2023,6.89,Yes,Placed,Cisco,Software Engineer,15.7,Gurgaon
STU0005,Info Tech,2026,7.07,No,Unplaced,,,,
STU0248,CSE,2023,6.95,Yes,Placed,Accenture,Full Stack Developer,7.59,Gurgaon
STU0690,Information Technology,2025,8.05,Yes,Placed,Microsoft,Full Stack Developer,29.22,Hyderabad
STU0425,Info Tech,2025,7.01,Yes,Placed,IBM,Software Engineer,11.33,Hyderabad
STU0315,Mechanical,2025,7.45,Yes,Placed,Accenture,Software Engineer,7.25,Pune
STU0271,Computer Science & Engineering,2024,6.9,Yes,Placed,Microsoft,Software Engineer,24.75,Hyderabad
STU0675,Information Technology,2023,7.45,Yes,Placed,Capgemini,Cloud Associate,7.17,Gurgaon
STU0275,Computer Science,2026,6.64,Yes,Placed,Accenture,Business Analyst,5.71,Hyderabad
STU0291,CS,2025,8.81,Yes,Placed,Accenture,Software Engineer,5.19,Chennai
STU0520,Computer Science & Engineering,2024,8.76,No,Placed,Infosys,Data Analyst,7.3,Hyderabad
STU0230,Computer Science,2025,7.58,Yes,Placed,Accenture,Data Analyst,8.05,Pune
STU0384,CSE,2024,7.82,No,Unplaced,,,,
STU0008,Computer Science,2023,7.37,Yes,Placed,Oracle,Full Stack Developer,19.01,Pune
STU0406,Info Tech,2024,7.67,Yes,Unplaced,,,,
STU0759,Computer Science & Engineering,2026,7.45,No,Placed,Amazon,Data Analyst,23.19,Hyderabad
STU0721,Info Tech,2026,6.55,Yes,Placed,JP Morgan,Software Engineer,21.03,Bangalore
STU0661,Computer Science,2025,8.0,Yes,Placed,TCS,Full Stack Developer,6.38,Bangalore
STU0423,CS,2023,9.27,Yes,Placed,Deloitte,Software Engineer,8.42,Noida
STU0476,Electronics & Communication,2024,7.35,Yes,Unplaced,,,,
STU0360,Electronics,2026,8.05,Yes,Unplaced,,,,
STU0128,Info Tech,2025,8.59,No,Placed,Capgemini,Software Engineer,7.49,Pune
STU0481,IT,2026,8.14,Yes,Unplaced,,,,
STU0201,Electronics & Communication,2025,7.93,No,Placed,TCS,Systems Engineer,5.52,Pune
STU0118,Civil Engineering,2026,7.53,No,Placed,Infosys,Business Analyst,6.42,Hyderabad
STU0391,Computer Science & Engineering,2025,7.56,No,Placed,TCS,Cloud Associate,4.88,Bangalore
STU0565,IT,2026,8.2,Yes,Placed,TCS,Business Analyst,4.55,Noida
STU0466,Information Technology,2023,7.51,Yes,Placed,Google,Business Analyst,28.57,Bangalore
STU0796,Mechanical,2024,8.27,No,Placed,Deloitte,Full Stack Developer,11.74,Hyderabad
STU0229,CSE,2026,8.66,Yes,Placed,TCS,Data Analyst,5.21,Hyderabad
STU0217,CSE,2025,7.28,Yes,Placed,Infosys,Full Stack Developer,7.31,Noida
STU0431,ECE,2024,6.23,No,Placed,IBM,Data Analyst,7.81,Hyderabad
STU0297,Civil Engineering,2024,7.76,Yes,Placed,TCS,Cloud Associate,6.51,Hyderabad
STU0684,CS,2025,7.36,Yes,Placed,Oracle,QA Engineer,19.91,Pune
STU0034,Mechanical,2025,8.1,Yes,Placed,Wipro,Cloud Associate,4.78,Hyderabad
STU0596,Mechanical,2025,6.92,No,Unplaced,,,,
STU0516,ECE,2025,7.65,No,Placed,Wipro,Full Stack Developer,5.12,Chennai
STU0455,Info Tech,2025,6.56,Yes,Placed,Capgemini,Systems Engineer,8.08,Pune
STU0649,Mechanical Engineering,2024,6.56,Yes,Placed,Wipro,Full Stack Developer,4.63,Pune
STU0103,ECE,2025,7.13,Yes,Placed,Infosys,Software Engineer,5.13,Bangalore
STU0558,Computer Science,2023,9.33,Yes,Placed,JP Morgan,Systems Engineer,17.75,Bangalore
STU0639,Mechanical Engineering,2023,7.7,No,Placed,TCS,QA Engineer,4.07,Noida
STU0770,Info Tech,2025,7.66,Yes,Placed,Infosys,Software Engineer,7.13,Hyderabad
STU0768,IT,2023,6.73,No,Placed,IBM,Business Analyst,8.62,Chennai
STU0509,Mech,2024,9.44,Yes,Placed,Microsoft,Business Analyst,24.96,Hyderabad
STU0107,Computer Science,2025,8.5,Yes,Placed,Deloitte,Data Analyst,8.39,Chennai
STU0422,Information Technology,2024,6.76,Yes,Placed,Capgemini,Data Analyst,6.53,Bangalore
STU0632,Mechanical Engineering,2025,6.0,No,Placed,JP Morgan,Software Engineer,23.67,Hyderabad
STU0017,Electronics & Communication,2026,8.55,Yes,Placed,Wipro,Software Engineer,4.62,Hyderabad
